,J1,J2,J3,J4,J5,J6
5774,-0.4807097017765045,-0.4222852885723114,-2.00573992729187,-1.873109221458435,1.329708456993103,0.8263335824012756
5775,-0.4802419245243072,-0.4222592115402221,-2.0057826042175293,-1.8730992078781128,1.3294646739959717,0.826713502407074
5776,-0.47977414727211,-0.4222331047058105,-2.005825519561768,-1.8730891942977903,1.32922101020813,0.8270934820175171
5777,-0.4793058931827545,-0.4222069978713989,-2.005868434906006,-1.8730796575546265,1.3289769887924194,0.8274738192558289
5778,-0.4788371622562408,-0.4221809804439544,-2.005910873413086,-1.8730701208114624,1.32873272895813,0.8278548121452332
5779,-0.478368192911148,-0.422154814004898,-2.005953311920166,-1.8730615377426147,1.3284884691238403,0.8282359838485718
5780,-0.4778992235660553,-0.4221287965774536,-2.0059962272644043,-1.8730524778366089,1.3282440900802612,0.8286170363426208
5781,-0.4774297773838043,-0.4221026301383972,-2.0060386657714844,-1.8730438947677608,1.327999472618103,0.8289987444877625
5782,-0.4769600927829742,-0.4220765233039856,-2.006081342697144,-1.8730348348617556,1.3277546167373655,0.829380452632904
5783,-0.476490169763565,-0.4220504760742187,-2.006123781204224,-1.873027205467224,1.3275097608566284,0.8297625780105591
5784,-0.4760200083255768,-0.4220245778560638,-2.0061659812927246,-1.873019099235535,1.3272647857666016,0.8301448822021484
5785,-0.4755496084690094,-0.421998530626297,-2.0062081813812256,-1.8730114698410036,1.3270196914672852,0.8305273652076721
5786,-0.4750789701938629,-0.4219723641872406,-2.0062508583068848,-1.873003840446472,1.3267744779586792,0.8309102654457092
5787,-0.4746080935001373,-0.4219464063644409,-2.006292819976806,-1.8729966878890991,1.326529026031494,0.8312932252883911
5788,-0.4741367399692535,-0.4219204187393188,-2.0063352584838867,-1.872989535331726,1.3262834548950195,0.8316766619682312
5789,-0.4736653864383697,-0.421894371509552,-2.006377458572388,-1.872982382774353,1.326037883758545,0.8320600986480713
